dataset	abbreviation	feature	test_statistic	pvalue	pvalue_corrected	is_significant	correlation_sign	preferred_rowstat	similar_features
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	rocky mountain spotted fever	-0.050343	0.16564	1	0	-1		rocky mountain spotted fever
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	human monocytic ehrlichiosis	-0.0074096	0.81731	1	0	-1		human monocytic ehrlichiosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	chancroid	-0.14531	0.00313	1	0	-1		chancroid
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	hypoplastic left heart syndrome	0.023275	0.5773	1	0	1		hypoplastic left heart syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	double outlet right ventricle	0.019333	0.59731	1	0	1		double outlet right ventricle
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	arteriovenous malformation	0.06981	0.18431	1	0	1		arteriovenous malformation
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	vesicoureteral reflux	0.050832	0.3588	1	0	1		vesicoureteral reflux
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	renal artery obstruction	0.027705	0.73222	1	0	1		renal artery obstruction
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	bartter disease	0.14135	0.086399	1	0	1		bartter disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	skin sarcoidosis	-0.01593	0.73004	1	0	-1		skin sarcoidosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	neonatal jaundice	0.0078317	0.91733	1	0	1		neonatal jaundice
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	chondroblastoma	-0.022137	0.6255	1	0	-1		chondroblastoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	camurati-engelmann disease	0.048922	0.38244	1	0	1		camurati-engelmann disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	periarthritis	-0.01167	0.86534	1	0	-1		periarthritis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	bursitis	-0.01561	0.62255	1	0	-1		bursitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	chronic cholangitis	-0.037033	0.2994	1	0	-1		chronic cholangitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	hepatitis e	-7.1059e-06	1	1	0	-1		hepatitis e
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	extrahepatic cholestasis	0.06276	0.29971	1	0	1		extrahepatic cholestasis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	obstructive jaundice	0.076175	0.2672	1	0	1		obstructive jaundice
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	exudative glomerulonephritis	0.021019	0.55082	1	0	1		exudative glomerulonephritis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	monoclonal paraproteinemia	0.015213	0.5958	1	0	1		monoclonal paraproteinemia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	poems syndrome	0.05855	0.36838	1	0	1		poems syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	osteosclerotic myeloma	0.034481	0.44991	1	0	1		osteosclerotic myeloma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	pulmonary tuberculosis	0.041236	0.69872	1	0	1		pulmonary tuberculosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	membranous glomerulonephritis	-0.053977	0.41643	1	0	-1		membranous glomerulonephritis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	thrombocytopenia due to platelet alloimmunization	-0.021379	0.48879	1	0	-1		thrombocytopenia due to platelet alloimmunization
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	exanthem	0.043563	0.71572	1	0	1		exanthem
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	wiskott-aldrich syndrome	-0.0079432	0.8994	1	0	-1		wiskott-aldrich syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	immunoglobulin alpha deficiency	-0.050943	0.083799	1	0	-1		immunoglobulin alpha deficiency
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	cll/sll	-0.057012	0.04662	1	0	-1		cll/sll
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	chronic myeloid leukemia	-0.064534	0.50911	1	0	-1		chronic myeloid leukemia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	blastomycosis	-0.013164	0.68667	1	0	-1		blastomycosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	herpes zoster	-0.074825	0.10514	1	0	-1		herpes zoster
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	subacute sclerosing panencephalitis	-0.039519	0.41638	1	0	-1		subacute sclerosing panencephalitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	strongyloidiasis	-0.086985	0.01342	1	0	-1		strongyloidiasis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	pneumocystosis	-0.043898	0.59605	1	0	-1		pneumocystosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	oral candidiasis	-0.07411	0.12451	1	0	-1		oral candidiasis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	paracoccidioidomycosis	-0.13293	0.01487	1	0	-1		paracoccidioidomycosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	histoplasmosis	-0.15704	0.01395	1	0	-1		histoplasmosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	cerebral lymphoma	-0.017557	0.58307	1	0	-1		cerebral lymphoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	exanthema subitum	-0.025439	0.59937	1	0	-1		exanthema subitum
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	penicilliosis	-0.058702	0.083669	1	0	-1		penicilliosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	mycobacterium avium complex disease	-0.047238	0.35252	1	0	-1		mycobacterium avium complex disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	retinitis	-0.12276	0.0309	1	0	-1		retinitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	follicular mucinosis	-0.031049	0.22674	1	0	-1		follicular mucinosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	paranoid schizophrenia	-0.0021447	1	1	0	-1		paranoid schizophrenia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	stiff-person syndrome	0.0046621	0.89362	1	0	1		stiff-person syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	exophthalmos	0.00053456	0.98651	1	0	1		exophthalmos
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	bronchiolitis obliterans	-0.060119	0.40765	1	0	-1		bronchiolitis obliterans
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	relapsing fever	0.017304	0.60632	1	0	1		relapsing fever
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	relapsing-remitting multiple sclerosis	-0.088216	0.22463	1	0	-1		relapsing-remitting multiple sclerosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	keratitis	-0.10347	0.279	1	0	-1		keratitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	pustulosis of palm and sole	-0.011598	0.78591	1	0	-1		pustulosis of palm and sole
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	vogt-koyanagi-harada disease	-0.0088983	1	1	0	-1		vogt-koyanagi-harada disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	ankylosing spondylitis	-0.0046382	0.94982	1	0	-1		ankylosing spondylitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	posterior uveitis	-0.041847	0.29107	1	0	-1		posterior uveitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	retinal vasculitis	-0.048308	0.056319	1	0	-1		retinal vasculitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	stomatitis	-0.084997	0.32677	1	0	-1		stomatitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	aphthous stomatitis	-0.111	0.01768	1	0	-1		aphthous stomatitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	cervical adenitis	-0.017049	0.71332	1	0	-1		cervical adenitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	schnitzler syndrome	0.042364	0.59733	1	0	1		schnitzler syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	pleurisy	0.12101	0.19499	1	0	1		pleurisy
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	pneumothorax	0.045482	0.40155	1	0	1		pneumothorax
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	central nervous system tuberculosis	-0.037493	0.12045	1	0	-1		central nervous system tuberculosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	pericardial tuberculosis	-0.0099861	0.89453	1	0	-1		pericardial tuberculosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	leukostasis	-0.069914	0.2338	1	0	-1		leukostasis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	acute poststreptococcal glomerulonephritis	-0.03742	0.30946	1	0	-1		acute poststreptococcal glomerulonephritis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	inclusion body myositis	-0.14534	0.0087499	1	0	-1		inclusion body myositis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	adult dermatomyositis	0.026512	0.57851	1	0	1		adult dermatomyositis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	pyuria	-0.006053	0.84957	1	0	-1		pyuria
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	bronchopneumonia	-0.0018349	0.94268	1	0	-1		bronchopneumonia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	vulvovaginal candidiasis	-0.08277	0.056249	1	0	-1		vulvovaginal candidiasis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	vulvovaginitis	-0.021558	0.73228	1	0	-1		vulvovaginitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	fiedler's myocarditis	-0.0072655	0.86512	1	0	-1		fiedler's myocarditis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	blepharoconjunctivitis	-0.039801	0.11	1	0	-1		blepharoconjunctivitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	eosinophilia	-0.18469	0.16031	1	0	-1		eosinophilia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	toxic shock syndrome	-0.083731	0.28491	1	0	-1		toxic shock syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	corneal disease	-0.12711	0.18968	1	0	-1		corneal disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	lyme disease	-0.15625	0.04296	1	0	-1		lyme disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	aortitis	0.024632	0.59557	1	0	1		aortitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	silent myocardial infarction	0.033279	0.57967	1	0	1		silent myocardial infarction
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	peritoneal carcinoma	0.0022739	1	1	0	1		peritoneal carcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	comedo carcinoma	0.024523	0.73177	1	0	1		comedo carcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	cribriform carcinoma	0.023833	0.73156	1	0	1		cribriform carcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	microglandular adenosis	0.023718	0.73419	1	0	1		microglandular adenosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	ovarian clear cell adenocarcinoma	-0.0010656	1	1	0	-1		ovarian clear cell adenocarcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	chromophobe adenocarcinoma	0.022382	0.5524	1	0	1		chromophobe adenocarcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	sarcomatoid renal cell carcinoma	0.016547	0.59782	1	0	1		sarcomatoid renal cell carcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	endosalpingiosis	0.021888	0.72936	1	0	1		endosalpingiosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	nephrogenic adenoma	0.013969	0.59756	1	0	1		nephrogenic adenoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	adenosquamous carcinoma	0.028562	0.59707	1	0	1		adenosquamous carcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	tongue cancer	0.054988	0.24814	1	0	1		tongue cancer
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	lung giant cell carcinoma	0.027236	0.40721	1	0	1		lung giant cell carcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	barrett's adenocarcinoma	0.019187	0.72936	1	0	1		barrett's adenocarcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	cervical cancer	-0.11122	0.27338	1	0	-1		cervical cancer
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	cervical squamous cell carcinoma	-0.048602	0.1823	1	0	-1		cervical squamous cell carcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	nasopharynx carcinoma	0.011969	0.87652	1	0	1		nasopharynx carcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	endometrial adenocarcinoma	0.0085404	0.90822	1	0	1		endometrial adenocarcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	colon carcinoma	-0.11407	0.29386	1	0	-1		colon carcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	actinic keratosis	0.034864	0.44219	1	0	1		actinic keratosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	desquamative interstitial pneumonia	-0.030449	0.1205	1	0	-1		desquamative interstitial pneumonia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	pulmonary immaturity	0.02486	0.54905	1	0	1		pulmonary immaturity
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	intermittent explosive disorder	-0.016311	0.68677	1	0	-1		intermittent explosive disorder
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	kleptomania	0.039818	0.57941	1	0	1		kleptomania
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	trichotillomania	0.020484	0.59981	1	0	1		trichotillomania
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	childhood absence epilepsy	-0.0057775	0.89394	1	0	-1		childhood absence epilepsy
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	inflammatory breast carcinoma	-0.012552	0.89528	1	0	-1		inflammatory breast carcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	pseudobulbar palsy	0.023081	0.55195	1	0	1		pseudobulbar palsy
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	breast fibrocystic disease	0.018332	0.52417	1	0	1		breast fibrocystic disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	endometriosis of uterus	-0.063077	0.17848	1	0	-1		endometriosis of uterus
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	spindle cell sarcoma	-0.0016922	0.8947	1	0	-1		spindle cell sarcoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	fibrous meningioma	-0.0098953	0.86649	1	0	-1		fibrous meningioma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	pneumatosis cystoides intestinalis	0.02331	0.59786	1	0	1		pneumatosis cystoides intestinalis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	histiocytoid hemangioma	0.024256	0.69379	1	0	1		histiocytoid hemangioma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	hemangiopericytoma	0.03319	0.59684	1	0	1		hemangiopericytoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	congenital hypothyroidism	-0.074338	0.25404	1	0	-1		congenital hypothyroidism
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	euthyroid sick syndrome	0.059628	0.18378	1	0	1		euthyroid sick syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	hyperthyroxinemia	-0.050845	0.14967	1	0	-1		hyperthyroxinemia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	nodular goiter	-0.060651	0.34827	1	0	-1		nodular goiter
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	subacute thyroiditis	-0.028597	0.51649	1	0	-1		subacute thyroiditis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	malignant teratoma	-0.009458	0.67213	1	0	-1		malignant teratoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	alveolar soft part sarcoma	-0.010333	0.68694	1	0	-1		alveolar soft part sarcoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	alveolar rhabdomyosarcoma	0.035333	0.72965	1	0	1		alveolar rhabdomyosarcoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	embryonal rhabdomyosarcoma	-0.00015342	1	1	0	-1		embryonal rhabdomyosarcoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	kidney angiomyolipoma	0.039551	0.42707	1	0	1		kidney angiomyolipoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	angiomyolipoma	0.041852	0.49496	1	0	1		angiomyolipoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	cranial nerve palsy	0.0041034	0.91849	1	0	1		cranial nerve palsy
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	pilocytic astrocytoma	-0.074977	0.0088199	1	0	-1		pilocytic astrocytoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	large cell carcinoma	0.03305	0.46135	1	0	1		large cell carcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	lung oat cell carcinoma	0.027973	0.52276	1	0	1		lung oat cell carcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	tonsil cancer	0.028698	0.73089	1	0	1		tonsil cancer
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	familial melanoma	0.035376	0.73215	1	0	1		familial melanoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	apocrine sweat gland neoplasm	-0.014759	0.21634	1	0	-1		apocrine sweat gland neoplasm
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	breast metaplastic carcinoma	0.031937	0.36693	1	0	1		breast metaplastic carcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	spermatocele	0.016802	0.6001	1	0	1		spermatocele
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	heart cancer	0.04826	0.38925	1	0	1		heart cancer
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	long bone adamantinoma	-0.0064619	1	1	0	-1		long bone adamantinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	schizophreniform disorder	0.034659	0.5509	1	0	1		schizophreniform disorder
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	schizoaffective disorder	-0.0046386	0.95674	1	0	-1		schizoaffective disorder
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	galactosemia	0.033913	0.54345	1	0	1		galactosemia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	wilson disease	0.016793	0.69086	1	0	1		wilson disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	babesiosis	0.036192	0.41011	1	0	1		babesiosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	primary polycythemia	0.032244	0.69476	1	0	1		primary polycythemia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	acute chest syndrome	0.015876	0.73336	1	0	1		acute chest syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	hypochromic microcytic anemia	-0.0011628	1	1	0	-1		hypochromic microcytic anemia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	telogen effluvium	0.051922	0.34572	1	0	1		telogen effluvium
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	intracranial aneurysm	0.031848	0.51309	1	0	1		intracranial aneurysm
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	coronary stenosis	0.010412	0.87715	1	0	1		coronary stenosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	coronary restenosis	-0.022359	0.518	1	0	-1		coronary restenosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	thoracic aortic aneurysm	-0.013568	0.70875	1	0	-1		thoracic aortic aneurysm
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	cholesterol ester storage disease	0.058252	0.42136	1	0	1		cholesterol ester storage disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	wolman disease	0.030371	0.63863	1	0	1		wolman disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	familial hypercholesterolemia	0.05578	0.47502	1	0	1		familial hypercholesterolemia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	arcus senilis	-8.4625e-05	1	1	0	-1		arcus senilis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	shwartzman phenomenon	-0.035474	0.084549	1	0	-1		shwartzman phenomenon
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	thrombotic thrombocytopenic purpura	0.14339	0.11185	1	0	1		thrombotic thrombocytopenic purpura
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	mild pre-eclampsia	0.041334	0.30881	1	0	1		mild pre-eclampsia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	hellp syndrome	0.055357	0.31703	1	0	1		hellp syndrome
