dataset	abbreviation	feature	test_statistic	pvalue	pvalue_corrected	is_significant	correlation_sign	preferred_rowstat	similar_features
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	iec-6 cell	0.059171	0.45193	1	0	1		iec-6 cell|small intestine cell line
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	oxyntic cell	0.13244	0.22031	1	0	1		oxyntic cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	pulmonary artery endothelial cell	0.010716	0.87989	1	0	1		pulmonary artery endothelial cell|pulmonary artery endothelium
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	coelomocyte	-0.099394	0.04652	1	0	-1		coelomocyte|coelomic fluid
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	arterial endothelial cell	-0.021165	0.79192	1	0	-1		arterial endothelial cell|arterial endothelium
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	vascular cancer cell	-0.0062299	0.8669	1	0	-1		vascular cancer cell|hemangioendothelioma cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	nidopallium	-0.043178	0.34688	1	0	-1		nidopallium|high vocal center
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	capillary endothelial cell	0.05729	0.57772	1	0	1		capillary endothelial cell|capillary endothelium
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	glomerular endothelial cell	0.022362	0.76783	1	0	1		glomerular endothelial cell|glomerular endothelium
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	renal pyramid	0.046564	0.33565	1	0	1		renal pyramid|renal papilla
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	pacemaker cell	0.088494	0.21587	1	0	1		pacemaker cell|sinus node
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	bundle sheath	-0.062549	0.063359	1	0	-1		bundle sheath|bundle sheath cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	renal cancer cell line	-0.12037	0.11057	1	0	-1		renal cancer cell line|renal cell carcinoma cell line
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	ring stage	0.019408	0.68284	1	0	1		ring stage|erythrocytic stage
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	cribriform plate	0.0051732	0.8966	1	0	1		cribriform plate|ethmoid bone
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	iliac artery endothelial cell	-0.0010995	1	1	0	-1		iliac artery endothelial cell|iliac artery endothelium
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	nci-h460 cell	-0.099837	0.04232	1	0	-1		nci-h460 cell|large cell lung cancer cell line
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	bv-2 cell	-0.10942	0.26549	1	0	-1		bv-2 cell|microglial cell line
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	retinal ganglion cell	-0.14273	0.064599	1	0	-1		retinal ganglion cell|ganglion cell layer
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	sk-mel-28 cell	-0.13922	0.01286	1	0	-1		sk-mel-28 cell|sk-mel cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	leydig cell line	0.1356	0.03561	1	0	1		leydig cell line|tm-3 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	left ventricle	0.19037	0.12713	1	0	1		left ventricle
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	sertoli cell line	0.068797	0.18197	1	0	1		sertoli cell line|tm-4 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	luteal cell	0.024037	0.81272	1	0	1		luteal cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	gastric adenocarcinoma cell line	0.0079461	0.91135	1	0	1		gastric adenocarcinoma cell line|ags cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	coronary artery smooth muscle cell	0.0074701	0.8862	1	0	1		coronary artery smooth muscle cell|coronary artery smooth muscle
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	juxtaglomerular apparatus	0.15825	0.03925	1	0	1		juxtaglomerular apparatus|juxtaglomerular cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	nerve cord	-0.0062292	0.82112	1	0	-1		nerve cord|ventral nerve cord
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	epibranchial	-0.072076	0.0062799	1	0	-1		epibranchial|gill arch
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	corneal cell line	-0.066646	0.067779	1	0	-1		corneal cell line|hce cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	corneal fibroblast cell line	-0.00074701	1	1	0	-1		corneal fibroblast cell line|sirc cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	branch	-0.077663	0.02185	1	0	-1		branch|stolon
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	oc cell	0.038144	0.25027	1	0	1		oc cell|plant cell line
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	cerebellar purkinje cell	-0.02026	0.83249	1	0	-1		cerebellar purkinje cell|cerebellar cortex
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	abdominal ganglion	0.025689	0.56245	1	0	1		abdominal ganglion|visceral hump
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	mh1c1 cell	0.046955	0.23083	1	0	1		mh1c1 cell|morris hepatoma cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	myoepithelial cell	0.021914	0.77773	1	0	1		myoepithelial cell|myoepithelium
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	tracheobronchial epithelial cell	-0.021535	0.42183	1	0	-1		tracheobronchial epithelial cell|tracheobronchial epithelium
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	act-1 cell	0.0014341	0.98018	1	0	1		act-1 cell|anaplastic thyroid cancer cell line
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	talus	0.015003	0.8653	1	0	1		talus|tarsal bone
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	plant tumor tissue	-0.0090935	0.8934	1	0	-1		plant tumor tissue|hairy root
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	non-hodgkin lymphoma cell line	-0.041532	0.38282	1	0	-1		non-hodgkin lymphoma cell line|mantle cell lymphoma cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	hacat cell	-0.10255	0.25498	1	0	-1		hacat cell|keratinocyte cell line
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	gingival cell line	-0.021349	0.56563	1	0	-1		gingival cell line|hgf cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	amniotic cavity	0.17515	0.054699	1	0	1		amniotic cavity|amniotic fluid
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	l-6 myoblast cell	0.080316	0.15671	1	0	1		l-6 myoblast cell|skeletal muscle cell line
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	globus pallidus	0.12659	0.25666	1	0	1		globus pallidus
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	bhk cell	-0.055571	0.4471	1	0	-1		bhk cell|bhk-21 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	esophageal squamous cell carcinoma cell	-0.010676	0.82645	1	0	-1		esophageal squamous cell carcinoma cell|esophageal cancer cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	adipocyte cell line	0.092612	0.1146	1	0	1		adipocyte cell line|preadipocyte cell line
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	laterodorsal thalamic nucleus	0.013222	0.82082	1	0	1		laterodorsal thalamic nucleus|pulvinar
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	autonomic nervous system	0.40332	0.0053699	1	0	1		autonomic nervous system
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	amnion epithelium	-0.0074102	0.86856	1	0	-1		amnion epithelium|amnion epithelial cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	cardiac purkinje fiber	0.040952	0.36412	1	0	1		cardiac purkinje fiber|cardiac muscle fiber
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	follicular dendritic cell	-0.19268	0.01482	1	0	-1		follicular dendritic cell|lymphoid follicle
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	diaphragm	0.10381	0.28497	1	0	1		diaphragm|thorax muscle
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	ewing's sarcoma cell	0.018281	0.67016	1	0	1		ewing's sarcoma cell|ewing's family tumor cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	bronchoalveolar lavage	-0.23999	0.17908	1	0	-1		bronchoalveolar lavage
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	human lens epithelial cell line	-0.040287	0.40403	1	0	-1		human lens epithelial cell line|lens epithelial cell line
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	stoma	0.030463	0.62501	1	0	1		stoma
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	cotyledon	-0.053653	0.42811	1	0	-1		cotyledon
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	sk-n-be(2) cell	0.026613	0.46191	1	0	1		sk-n-be(2) cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	gonocyte	0.036338	0.45571	1	0	1		gonocyte
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	palate	-0.12761	0.13493	1	0	-1		palate
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	branchial arch	-0.14886	0.01255	1	0	-1		branchial arch
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	locus ceruleus	0.001668	0.98811	1	0	1		locus ceruleus
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	dorsal striatum	0.062082	0.51995	1	0	1		dorsal striatum
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	motoneuron	-0.2569	0.04159	1	0	-1		motoneuron
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	ar4-2j cell	0.063758	0.43629	1	0	1		ar4-2j cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	fruit juice	0.0008104	1	1	0	1		fruit juice
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	midgut	-0.0083876	0.90411	1	0	-1		midgut
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	myeloid cell line	-0.052811	0.44878	1	0	-1		myeloid cell line
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	t-lymphoma cell line	-0.25162	0.01715	1	0	-1		t-lymphoma cell line
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	langerhans cell	-0.22103	0.03584	1	0	-1		langerhans cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	caki-1 cell	-0.12027	0.01752	1	0	-1		caki-1 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	bt-474 cell	0.016765	0.80429	1	0	1		bt-474 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	wi-38 cell	-0.05586	0.2571	1	0	-1		wi-38 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	temporomandibular joint	0.10598	0.15951	1	0	1		temporomandibular joint
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	femur	0.11763	0.33899	1	0	1		femur
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	germinal epithelium	0.1156	0.17751	1	0	1		germinal epithelium
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	alveolar macrophage	-0.26896	0.074619	1	0	-1		alveolar macrophage
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	blood platelet	0.17835	0.46126	1	0	1		blood platelet
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	femoral artery	0.10415	0.38943	1	0	1		femoral artery
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	abdominal aorta	0.056826	0.54209	1	0	1		abdominal aorta
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	aorta thoracica	0.15512	0.16538	1	0	1		aorta thoracica
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	purkinje layer	0.019372	0.59916	1	0	1		purkinje layer
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	sebocyte	-0.0046922	0.94408	1	0	-1		sebocyte
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	choroid	-0.097074	0.20582	1	0	-1		choroid
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	biofilm	-0.058643	0.36954	1	0	-1		biofilm
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	neocortex	-0.086556	0.40544	1	0	-1		neocortex
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	bacteroid	-0.039903	0.36998	1	0	-1		bacteroid
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	rectum	0.15205	0.23445	1	0	1		rectum
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	embryonic stem cell line	0.040529	0.39801	1	0	1		embryonic stem cell line
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	primitive endoderm	0.0038908	0.93661	1	0	1		primitive endoderm
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	mesenchymal epithelium	-0.067563	0.23892	1	0	-1		mesenchymal epithelium
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	incisor	0.016529	0.79589	1	0	1		incisor
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	tooth enamel	0.020508	0.73335	1	0	1		tooth enamel
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	ciliary body	-5.0711e-05	0.99952	1	0	-1		ciliary body
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	motor cortex	-0.033231	0.63839	1	0	-1		motor cortex
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	cornu ammonis	-0.01065	0.84947	1	0	-1		cornu ammonis
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	sciatic nerve	-0.040335	0.75151	1	0	-1		sciatic nerve
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	pancreatic beta cell line	-0.095905	0.04318	1	0	-1		pancreatic beta cell line
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	gravid adult	-0.026761	0.60853	1	0	-1		gravid adult
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	reticulum	-0.017464	0.77821	1	0	-1		reticulum
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	juice	0.083758	0.31976	1	0	1		juice
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	gill	0.026577	0.75463	1	0	1		gill
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	sartorius	-0.017157	0.74509	1	0	-1		sartorius
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	body wall muscle	0.032229	0.45046	1	0	1		body wall muscle
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	b-cell lymphoma cell	-0.16564	0.00495	1	0	-1		b-cell lymphoma cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	b-lymphoma cell line	-0.17112	0.0084899	1	0	-1		b-lymphoma cell line
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	histiocyte	-0.10346	0.26428	1	0	-1		histiocyte
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	culture condition:antigen-presenting cell	-0.20078	0.04528	1	0	-1		culture condition:antigen-presenting cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	monocyte-derived dendritic cell	-0.20288	0.02401	1	0	-1		monocyte-derived dendritic cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	sk-hep-1 cell	0.0025988	0.96445	1	0	1		sk-hep-1 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	gastric adenocarcinoma cell	-0.085026	0.1629	1	0	-1		gastric adenocarcinoma cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	oral cancer cell	-0.12323	0.01068	1	0	-1		oral cancer cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	primary cell line	-0.032468	0.38156	1	0	-1		primary cell line
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	adipose-derived stem cell	-0.022755	0.78157	1	0	-1		adipose-derived stem cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	bone marrow-derived macrophage	-0.010713	0.91894	1	0	-1		bone marrow-derived macrophage
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	u-251 mg cell	-0.1225	0.01186	1	0	-1		u-251 mg cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	capillary	0.16127	0.37749	1	0	1		capillary
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	primary cell	-0.1019	0.3397	1	0	-1		primary cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	mm-1 cell	-0.036353	0.0477	1	0	-1		mm-1 cell|mm1-s cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	interneuron	-0.04504	0.71848	1	0	-1		interneuron
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	epididymis	0.17531	0.17588	1	0	1		epididymis
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	chondrosarcoma cell line	-0.029186	0.61839	1	0	-1		chondrosarcoma cell line|sw-1353 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	blastomere	0.0046013	0.93418	1	0	1		blastomere|morula
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	eosinophil	-0.34363	0.051779	1	0	-1		eosinophil
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	helper t-lymphocyte	-0.18119	0.19973	1	0	-1		helper t-lymphocyte|regulatory t-lymphocyte
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	pro-b-lymphocyte	-0.11436	0.058839	1	0	-1		pro-b-lymphocyte|pre-b-lymphocyte
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	oil gland	-0.011608	0.66393	1	0	-1		oil gland|oil secretion
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	primitive neuroectodermal tumor cell	0.018114	0.52295	1	0	1		primitive neuroectodermal tumor cell|neuroectodermal tumor cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	sf-9 cell	0.087388	0.17899	1	0	1		sf-9 cell|sf-21 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	pancreatic juice	0.16014	0.03226	1	0	1		pancreatic juice|digestive juice
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	rpmi-8226 cell	-0.14366	0.02527	1	0	-1		rpmi-8226 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	chronic lymphocytic leukemia cell	-0.23048	0.0059099	1	0	-1		chronic lymphocytic leukemia cell|b-cell chronic lymphocytic leukemia cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	photoreceptor	-0.041382	0.65535	1	0	-1		photoreceptor
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	mesothelioma cell	-0.030356	0.45028	1	0	-1		mesothelioma cell|mesothelioma cell line
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	cecum	0.042302	0.72508	1	0	1		cecum
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	ovary cell line	0.040577	0.77437	1	0	1		ovary cell line|cho cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	pleomorphic adenoma cell	0.018231	0.57571	1	0	1		pleomorphic adenoma cell|salivary gland cancer cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	amnion	0.13167	0.27258	1	0	1		amnion|fetal membrane
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	visceral endoderm	0.030472	0.54238	1	0	1		visceral endoderm|extraembryonic tissue
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	dermal fibroblast	-0.12697	0.31104	1	0	-1		dermal fibroblast|skin fibroblast
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	peripheral primitive neuroectodermal tumor cell	0.019286	0.58069	1	0	1		peripheral primitive neuroectodermal tumor cell|primitive neuroectodermal tumor cell line
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	alveolar cell type ii	-0.071047	0.17271	1	0	-1		alveolar cell type ii
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	uterine adenocarcinoma cell	0.0067932	0.90934	1	0	1		uterine adenocarcinoma cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	spinal root	0.0027649	0.96994	1	0	1		spinal root|spinal nerve
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	circular smooth muscle	0.094915	0.22687	1	0	1		circular smooth muscle|muscular coat
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	secondary spermatocyte	-0.0073832	0.8209	1	0	-1		secondary spermatocyte
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	stigma	-0.060021	0.34462	1	0	-1		stigma|corn silk
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	vegetative cell	-0.050789	0.29239	1	0	-1		vegetative cell|mitotic cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	rheumatoid arthritis disease specific synovial fibroblast	-0.012913	0.87364	1	0	-1		rheumatoid arthritis disease specific synovial fibroblast
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	colonic epithelial cell	0.031989	0.7233	1	0	1		colonic epithelial cell|colonic epithelium
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	cerebrovascular cell	3.3175e-06	1	1	0	1		cerebrovascular cell|cerebrovascular system
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	gall bladder	0.19373	0.072259	1	0	1		gall bladder
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	retinal pigment epithelium cell	-0.20828	0.03575	1	0	-1		retinal pigment epithelium cell|retinal pigment epithelium
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	flower bud	0.027486	0.57985	1	0	1		flower bud|plant bud
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	gut	-0.0038039	0.97257	1	0	-1		gut
